%Y-%m-%d;   DAX.RET
1980-09-30;-0.00115901
1980-10-01; 0.007421875
1980-10-02; 0.002688802
1980-10-03; 0.001147358
1980-10-06; 0.01186281
1980-10-07; 0.004273879
1980-10-08;-0.007929768
1980-10-09; 0.002445154
1980-10-10; 0.002995336
1980-10-13; 0.002355398
1980-10-14;-0.002566314
1980-10-15;-0.004150659
1980-10-16; 0.002999425
1980-10-17;-0.009471065
1980-10-20;-0.011147823
1980-10-21; 0.003560533
1980-10-22;-0.00853122
1980-10-23;-0.0096382
1980-10-24;-0.004904121
1980-10-27; 0.001477754
1980-10-28;-0.007953643
1980-10-29;-0.003001523
1980-10-30;-0.002787993
1980-10-31;-0.009227333
1980-11-03; 0.01096569
1980-11-04; 0.003145608
1980-11-05;-0.004499649
1980-11-06;-0.02144246
1980-11-07;-0.016037333
1980-11-10;-0.001092368
1980-11-11; 0.026159247
1980-11-12; 0.001145991
1980-11-13; 0.002492086
1980-11-14;-0.007083952
1980-11-17;-0.000760511
1980-11-18; 0
1980-11-19; 0.004349706
1980-11-20; 0.008196433
1980-11-21; 0.005346415
1980-11-24;-0.0057323
1980-11-25; 0.003244912
1980-11-26; 0.002103561
1980-11-27; 0.004737005
1980-11-28;-0.003908931
1980-12-01; 0.003687699
1980-12-02;-0.000986084
1980-12-03; 0.011908596
1980-12-04;-0.010037876
1980-12-05;-0.006229168
1980-12-08;-0.003220484
1980-12-09;-0.010400404
1980-12-10;-0.002524606
1980-12-11;-0.010598725
1980-12-12; 0.005468343
1980-12-15; 0.002146012
1980-12-16;-0.011255754
1980-12-17;-0.001084576
1980-12-18;-0.000313077
1980-12-19;-0.004749907
1980-12-22; 0.003036683
1980-12-23; 0.006128977
1980-12-24; 0
1980-12-25; 0
1980-12-26; 0
1980-12-29;-0.00081087
1980-12-30; 0.000311951
1980-12-31; 0
1981-01-01; 0
1981-01-02; 0.018786084
1981-01-05; 0.006123568
1981-01-06; 0.003886566
1981-01-07;-0.010316279
1981-01-08;-0.001164204
1981-01-09;-0.00212766
1981-01-12;-0.002070628
1981-01-13; 0.004198288
1981-01-14;-0.001083723
1981-01-15;-0.002786259
1981-01-16;-0.007206422
1981-01-19;-0.001530317
1981-01-20;-0.003586797
1981-01-21; 0.00155655
1981-01-22;-0.001141233
1981-01-23;-0.003889963
1981-01-26;-0.009739011
1981-01-27;-0.010451361
1981-01-28;-0.001830684
1981-01-29; 0.004612858
1981-01-30;-0.006574981
1981-02-02; 0.006426511
1981-02-03;-0.004443082
1981-02-04; 0.00939432
1981-02-05; 0.005010853
1981-02-06;-0.009368343
1981-02-09;-0.007233766
1981-02-10; 0.003942508
1981-02-11; 0.007817588
1981-02-12; 0.001223242
1981-02-13;-0.004838429
1981-02-16;-0.004947089
1981-02-17; 0.001255012
1981-02-18; 0.01290504
1981-02-19; 0.008692073
1981-02-20;-0.001269841
1981-02-23; 0.001644241
1981-02-24;-0.007012008
1981-02-25;-0.002075451
1981-02-26;-0.003110749
1981-02-27;-0.00358514
1981-03-02; 0.000696945
1981-03-03; 0.008723399
1981-03-04; 0.000836803
1981-03-05;-0.006798322
1981-03-06;-0.003416572
1981-03-09; 0.006737577
1981-03-10; 0.009356989
1981-03-11; 0.000207866
1981-03-12; 0.001287803
1981-03-13; 0.009071341
1981-03-16; 0.000143981
1981-03-17; 0.004227902
1981-03-18; 0.002148141
1981-03-19;-0.00139065
1981-03-20;-0.001515555
1981-03-23;-0.004107625
1981-03-24;-0.001029548
1981-03-25;-0.004149512
1981-03-26; 0.003490045
1981-03-27;-0.007054594
1981-03-30; 0.006745318
1981-03-31;-0.002415635
1981-04-01; 0.016218844
1981-04-02; 0.013474815
1981-04-03; 0.004564755
1981-04-06;-9.9881e-05
1981-04-07;-0.008546718
1981-04-08; 0.017516101
1981-04-09; 0.006197592
1981-04-10; 0.007097652
1981-04-13;-0.000918678
1981-04-14;-0.00580519
1981-04-15;-0.001436881
1981-04-16;-0.0002561
1981-04-17; 0
1981-04-20; 0
1981-04-21; 0.006696081
1981-04-22; 0.000528278
1981-04-23; 0.004079846
1981-04-24; 0.004296065
1981-04-27; 0.003388816
1981-04-28;-0.00399032
1981-04-29;-0.005312795
1981-04-30;-0.004106059
1981-05-01; 0
1981-05-04;-0.011369469
1981-05-05;-0.015638269
1981-05-06; 0.007520114
1981-05-07; 0.007206162
1981-05-08; 0.01049692
1981-05-11;-0.006992278
1981-05-12;-0.001443929
1981-05-13; 0.007297143
1981-05-14;-0.003148989
1981-05-15; 0.004307681
1981-05-18;-0.003519503
1981-05-19;-0.007631965
1981-05-20;-0.002265187
1981-05-21;-0.00720713
1981-05-22;-0.003070288
1981-05-25; 0.000522414
1981-05-26; 0.00352918
1981-05-27;-0.007111177
1981-05-28; 0
1981-05-29; 0.003802936
1981-06-01; 0.008280047
1981-06-02; 0.002248153
1981-06-03; 0.007109011
1981-06-04; 0.00499942
1981-06-05; 0.009846714
1981-06-08; 0
1981-06-09;-0.004598695
1981-06-10; 0.008518138
1981-06-11; 0.013846641
1981-06-12; 0.006890016
1981-06-15;-0.000569195
1981-06-16;-0.002051789
1981-06-17; 0
1981-06-18; 0
1981-06-19; 0.003322546
1981-06-22; 0.003613767
1981-06-23; 0.006588383
1981-06-24;-0.006890606
1981-06-25;-0.002932526
1981-06-26;-0.000454838
1981-06-29; 0.001628881
1981-06-30; 0.009867882
1981-07-01; 0.008490203
1981-07-02; 0.002727654
1981-07-03; 0.007292766
1981-07-06;-0.001399039
1981-07-07;-0.017261509
1981-07-08;-0.000768719
1981-07-09; 0.002715993
1981-07-10; 0.009105445
1981-07-13; 0.0015188
1981-07-14;-0.003819913
1981-07-15;-0.002380909
1981-07-16;-0.003189617
1981-07-17;-0.005827206
1981-07-20;-0.000545108
1981-07-21; 0.003116262
1981-07-22; 0.010868152
1981-07-23; 0.005011986
1981-07-24; 0.002358579
1981-07-27; 0.008813697
1981-07-28;-0.009844891
1981-07-29;-0.004487004
1981-07-30; 0.001165232
1981-07-31; 0.003155945
1981-08-03; 0.005219545
1981-08-04;-0.007193151
1981-08-05;-0.006130046
1981-08-06; 0.006812949
1981-08-07; 0.004087651
1981-08-10;-0.013821396
1981-08-11; 0.007313801
1981-08-12; 0.008361776
1981-08-13; 0.00073338
1981-08-14;-0.002973516
1981-08-17;1.8382e-05
1981-08-18; 0.003046768
1981-08-19; 0.004133144
1981-08-20;-0.00041985
1981-08-21;-0.006613017
1981-08-24;-0.010011536
1981-08-25;-0.009700302
1981-08-26;-0.009700676
1981-08-27;-0.000871064
1981-08-28; 0.001627894
1981-08-31; 0.008700128
1981-09-01;-0.014542552
1981-09-02;-0.007140569
1981-09-03; 0.009250054
1981-09-04;-0.000702667
1981-09-07;-0.010196571
1981-09-08; 0.002357881
1981-09-09;-0.01072226
1981-09-10; 0.012654258
1981-09-11; 0.000191084
1981-09-14; 0.006494209
1981-09-15; 0.0092022
1981-09-16;-0.006813211
1981-09-17;-0.000189394
1981-09-18;-0.006727761
1981-09-21;-0.015314706
1981-09-22; 0.005156691
1981-09-23;-0.009270167
1981-09-24;-0.017198694
1981-09-25;-0.00454001
1981-09-28;-0.030668586
1981-09-29; 0.031482943
1981-09-30;-0.016818223
1981-10-01; 0.003889291
1981-10-02; 0.017030344
1981-10-05; 0.012965764
1981-10-06;-0.012471561
1981-10-07; 0.001461411
1981-10-08; 0.018980798
1981-10-09; 0.001122443
1981-10-12;-0.013239553
1981-10-13; 0.000685743
1981-10-14;-0.00638578
1981-10-15;-0.006367307
1981-10-16;-0.005470201
1981-10-19;-0.006624065
1981-10-20; 0.003427578
1981-10-21;-0.007028141
1981-10-22; 0.005426058
1981-10-23;-0.007685536
1981-10-26;-0.010659891
1981-10-27; 0.004846569
1981-10-28; 0.012496251
1981-10-29;-0.008623696
1981-10-30; 0.004300995
1981-11-02; 0.025051301
1981-11-03;-0.008882105
1981-11-04; 0.00148584
1981-11-05; 0.008888597
1981-11-06;-0.010374437
1981-11-09;-0.004689899
1981-11-10;-0.003591886
1981-11-11;-0.004427756
1981-11-12; 0.006305128
1981-11-13; 0.000777876
1981-11-16;-0.00624002
1981-11-17;-0.007248743
1981-11-18; 0
1981-11-19;-0.002286178
1981-11-20; 0.006017789
1981-11-23;-0.006281136
1981-11-24;-0.007320379
1981-11-25; 0.016516588
1981-11-26; 0.013538644
1981-11-27; 0.005589089
1981-11-30; 0.002576637
1981-12-01;-0.006147681
1981-12-02;-0.001641825
1981-12-03; 0.005311337
1981-12-04; 0.006340503
1981-12-07; 0.00437364
1981-12-08;-0.007568312
1981-12-09;-0.000530165
1981-12-10;-0.007432194
1981-12-11;-0.002992383
1981-12-14;-0.013627946
1981-12-15; 0.009531128
1981-12-16;-0.005816003
1981-12-17;-0.014252502
1981-12-18;-0.006322939
1981-12-21; 0.00053185
1981-12-22; 0.009991028
1981-12-23; 0.004827366
1981-12-24; 0
1981-12-25; 0
1981-12-28;-0.006509281
1981-12-29; 0.000283895
1981-12-30;-0.005734054
1981-12-31; 0
1982-01-01; 0
1982-01-04; 0.013529868
1982-01-05;-0.012286733
1982-01-06; 0.000977119
1982-01-07; 0.004121875
1982-01-08; 0.003903135
1982-01-11;-0.001272406
1982-01-12;-0.01285485
1982-01-13; 0.006448081
1982-01-14;-0.01077687
1982-01-15; 0.00209493
1982-01-18;-0.002711922
1982-01-19; 0.011678577
1982-01-20;8.1332e-05
1982-01-21; 0.00573753
1982-01-22; 0.007251371
1982-01-25;-0.000240867
1982-01-26; 0.006243767
1982-01-27;-0.001897022
1982-01-28;-0.001260013
1982-01-29; 0.00483141
1982-02-01; 0.002168529
1982-02-02;-0.002248198
1982-02-03; 0.00690753
1982-02-04; 0.001205903
1982-02-05;-0.000849912
1982-02-08;-0.003922894
1982-02-09;-0.004436715
1982-02-10; 0.007489184
1982-02-11;-0.00023752
1982-02-12;-0.000495015
1982-02-15;-0.003432237
1982-02-16;-0.000695818
1982-02-17; 0.00495954
1982-02-18; 0.001265698
1982-02-19; 0.00863898
1982-02-22; 0.007126361
1982-02-23;-0.00446512
1982-02-24; 0.00132797
1982-02-25; 0.009053352
1982-02-26;-0.003079816
1982-03-01; 0.001473297
1982-03-02; 0.010444462
1982-03-03;-0.001688379
1982-03-04; 0.006660184
1982-03-05;-0.002999248
1982-03-08; 0.001089939
1982-03-09;-0.006538289
1982-03-10; 0.004165673
1982-03-11;-0.005455362
1982-03-12;-0.004478686
1982-03-15;-0.004751524
1982-03-16; 0.002698533
1982-03-17; 0.004314146
1982-03-18;-0.002009663
1982-03-19; 0.009950714
1982-03-22; 0.006718737
1982-03-23; 0.004914947
1982-03-24;-0.004762772
1982-03-25;-0.004823789
1982-03-26; 0.003129535
1982-03-29;-0.004047352
1982-03-30; 0.005285011
1982-03-31; 0.00030442
1982-04-01; 0.008882382
1982-04-02; 0.001507273
1982-04-05; 0.003345553
1982-04-06;-0.005475239
1982-04-07;-0.005334658
1982-04-08; 0.002008565
1982-04-09; 0
1982-04-12; 0
1982-04-13; 0.001910076
1982-04-14;-0.010083162
1982-04-15;-0.012115775
1982-04-16; 0.003451903
1982-04-19; 0.000192493
1982-04-20; 0.010511398
1982-04-21; 0.001750714
1982-04-22;-0.00017113
1982-04-23; 0.004534553
1982-04-26;-0.004534553
1982-04-27;-0.008248887
1982-04-28;-0.002476461
1982-04-29; 0.001075806
1982-04-30;-0.005043224
1982-05-03; 0.000135074
1982-05-04; 0.000752221
1982-05-05;-0.006150057
1982-05-06; 0.00193806
1982-05-07;-0.004521514
1982-05-10;-0.01564247
1982-05-11; 0.0067339
1982-05-12;-0.001138818
1982-05-13;-0.004410411
1982-05-14; 0.006765154
1982-05-17; 0.003502219
1982-05-18;-0.006407201
1982-05-19;-0.000196587
1982-05-20; 0
1982-05-21;-0.004058319
1982-05-24; 0.001853898
1982-05-25; 0.005011951
1982-05-26; 0.000725142
1982-05-27;-0.002294816
1982-05-28; 0.005776006
1982-05-31; 0
1982-06-01; 0.001190209
1982-06-02;-0.004416744
1982-06-03;-0.000979797
1982-06-04; 0.001195223
1982-06-07;-0.013147321
1982-06-08; 0.003644146
1982-06-09;-0.004378542
1982-06-10; 0
1982-06-11; 0.00307293
1982-06-14;-0.00208063
1982-06-15; 0.001229086
1982-06-16;-0.002956322
1982-06-17; 0
1982-06-18;-0.011270202
1982-06-21;-0.010646888
1982-06-22; 0.003912313
1982-06-23;-0.005091031
1982-06-24; 0.00735439
1982-06-25; 0.004189838
1982-06-28; 0.000843899
1982-06-29; 0.004988541
1982-06-30; 0.001417888
1982-07-01; 0.013597022
1982-07-02;-0.000452894
1982-07-05; 0.001338398
1982-07-06;-0.006472387
1982-07-07;-0.006494626
1982-07-08;-0.008062543
1982-07-09; 0.007903123
1982-07-12; 0.012437774
1982-07-13;-0.00343067
1982-07-14; 0.004158666
1982-07-15; 0.000589878
1982-07-16;-0.001731296
1982-07-19; 0.00336148
1982-07-20; 0.003878175
1982-07-21; 0.001152715
1982-07-22;-0.005698356
1982-07-23; 0.004760654
1982-07-26; 0.005477009
1982-07-27;-0.00412934
1982-07-28;-0.001093622
1982-07-29;-0.007374028
1982-07-30; 0.000944399
1982-08-02; 0.0105051
1982-08-03; 0.003729391
1982-08-04; 0.000329537
1982-08-05;-0.007958557
1982-08-06;-0.01301733
1982-08-09;-0.01646333
1982-08-10; 0.005738033
1982-08-11;-0.008619444
1982-08-12; 0.001592855
1982-08-13;-0.004786196
1982-08-16;-0.006254462
1982-08-17;-0.029478343
1982-08-18; 0.023123017
1982-08-19; 0.006171976
1982-08-20; 0.011506022
1982-08-23; 0.014516481
1982-08-24;-0.003699068
1982-08-25; 0.005999104
1982-08-26; 0.007222528
1982-08-27;-0.006015145
1982-08-30;-0.012179982
1982-08-31; 0.00706336
1982-09-01; 0.008513217
1982-09-02;-0.002724259
1982-09-03;3.9535e-05
1982-09-06;-0.003564431
1982-09-07;-0.002025498
1982-09-08;-0.004881995
1982-09-09; 0.003847807
1982-09-10; 0.002722388
1982-09-13;-0.00473416
1982-09-14; 0.012286141
1982-09-15; 0.016369791
1982-09-16; 0.005275527
1982-09-17; 0.026456217
1982-09-20;-0.000488144
1982-09-21;-0.004554959
1982-09-22; 0.008528276
1982-09-23;-0.008452818
1982-09-24;-0.006814078
1982-09-27;-0.036772902
1982-09-28; 0.018333017
1982-09-29; 0.020488989
1982-09-30;-0.001289686
1982-10-01; 0.000227713
1982-10-04;-0.001519065
1982-10-05; 0.001158496
1982-10-06;-0.000911491
1982-10-07;-0.00237758
1982-10-08; 0.001940529
1982-10-11; 0.009025178
1982-10-12; 0.00845897
1982-10-13;-0.008044673
1982-10-14;-0.003564797
1982-10-15;-0.011459102
1982-10-18;-0.003561312
1982-10-19;-0.006446359
1982-10-20; 0.006177789
1982-10-21; 0.008216188
1982-10-22;-0.005973927
1982-10-25;-0.017028425
1982-10-26; 0.002023032
1982-10-27; 0.007492267
1982-10-28;-0.009106472
1982-10-29;-0.004271719
1982-11-01;-0.000175941
1982-11-02; 0.004408731
1982-11-03;-0.000817853
1982-11-04; 0.009326563
1982-11-05;-0.008002755
1982-11-08;-0.001070591
1982-11-09;-0.000701372
1982-11-10; 0.007049736
1982-11-11;-0.005375053
1982-11-12; 0.004620022
1982-11-15; 0.007428666
1982-11-16; 0.003281869
1982-11-17; 0
1982-11-18; 0.010653909
1982-11-19; 0.003689936
1982-11-22; 0.004936421
1982-11-23;-0.012368016
1982-11-24;-0.003087422
1982-11-25; 0.003753207
1982-11-26;-0.004536106
1982-11-29;-0.005209442
1982-11-30;-0.0043106
1982-12-01; 0.013827929
1982-12-02; 0.00546294
1982-12-03; 0.018740125
1982-12-06; 0.017629546
1982-12-07;-0.010028041
1982-12-08; 0.014977375
1982-12-09;-0.001507679
1982-12-10;-0.006492582
1982-12-13;-0.0084153
1982-12-14; 0.005189845
1982-12-15;-0.010685026
1982-12-16;-0.00366168
1982-12-17; 0.000484036
1982-12-20; 0.002026682
1982-12-21; 0.006480064
1982-12-22; 0.01310875
1982-12-23;-0.001896081
1982-12-24; 0
1982-12-27; 0.004279308
1982-12-28; 0.007765096
1982-12-29;-0.003467836
1982-12-30; 0.000126643
1982-12-31; 0
1983-01-03; 0.014939319
1983-01-04;-0.003123803
1983-01-05; 0.003854257
1983-01-06;-0.005088615
1983-01-07;-0.002114469
1983-01-10; 0.001021954
1983-01-11; 0.00050163
1983-01-12;-0.009520025
1983-01-13;-0.017511346
1983-01-14; 0.003435199
1983-01-17;-0.000440222
1983-01-18;-0.013595097
1983-01-19; 0.003712646
1983-01-20;-0.005294704
1983-01-21;-0.002237763
1983-01-24;-0.010679431
1983-01-25; 0.003484751
1983-01-26; 0.013651898
1983-01-27;-0.002841993
1983-01-28; 0.011080702
1983-01-31; 0.010030835
1983-02-01;-0.001713484
1983-02-02;-0.004388217
1983-02-03; 0.010825891
1983-02-04; 0.006144302
1983-02-07;-0.002110105
1983-02-08; 0.007464533
1983-02-09;-0.002080868
1983-02-10; 0.011604579
1983-02-11; 0.008448713
1983-02-14;-0.000686662
1983-02-15; 0.00633808
1983-02-16;-0.008383251
1983-02-17; 0.002150842
1983-02-18; 0.019031248
1983-02-21; 0.006046582
1983-02-22;-0.003716645
1983-02-23; 0.003733819
1983-02-24; 0.025284747
1983-02-25; 0.006925409
1983-02-28; 0.001927231
1983-03-01;-0.021304884
1983-03-02; 0.026651738
1983-03-03; 0.003411651
1983-03-04; 0.005447638
1983-03-07; 0.027391013
1983-03-08;-0.002598626
1983-03-09;-0.017098287
1983-03-10; 0.021176544
1983-03-11;-0.003695213
1983-03-14;-0.003068468
1983-03-15;-0.003447256
1983-03-16; 0.017292323
1983-03-17; 0.002758753
1983-03-18;-0.006507067
1983-03-21;-0.002856238
1983-03-22; 0.019466062
1983-03-23; 0.001028037
1983-03-24; 0.017836951
1983-03-25; 0.007298691
1983-03-28;-0.00708461
1983-03-29;-0.024783591
1983-03-30; 0.018802712
1983-03-31; 0.017216696
1983-04-01; 0
1983-04-04; 0
1983-04-05; 0.007155854
1983-04-06; 0.012278513
1983-04-07;-0.002167234
1983-04-08;-0.005543318
1983-04-11;-0.00635589
1983-04-12;-0.003027225
1983-04-13;-0.009380633
1983-04-14; 0.017193525
1983-04-15; 0.014206346
1983-04-18; 0.006471277
1983-04-19; 0.013454881
1983-04-20;-0.008803846
1983-04-21; 0.01909252
1983-04-22; 0.002345069
1983-04-25; 0.008306357
1983-04-26;-0.006950444
1983-04-27; 0.012614261
1983-04-28;-0.004304967
1983-04-29;4.2434e-05
1983-05-02;-0.006342651
1983-05-03;-0.019476142
1983-05-04; 0.006192956
1983-05-05;-0.008605257
1983-05-06; 0.015849062
1983-05-09; 0.000801638
1983-05-10;-0.007756988
1983-05-11; 0.001815353
1983-05-12; 0
1983-05-13;-0.006020592
1983-05-16;-0.019684466
1983-05-17; 0.018815203
1983-05-18; 0.016716043
1983-05-19; 0.000299284
1983-05-20;-0.006906292
1983-05-23; 0
1983-05-24;-0.002255213
1983-05-25; 0.00178161
1983-05-26;-0.008375246
1983-05-27;-0.002870316
1983-05-30;-0.016658757
1983-05-31;-0.002616158
1983-06-01;-0.017015844
1983-06-02; 0
1983-06-03; 0.017829508
1983-06-06; 0.002820501
1983-06-07; 0.011684208
1983-06-08;-0.00392836
1983-06-09; 0.000131682
1983-06-10; 0.006518481
1983-06-13; 0.012480301
1983-06-14; 0.006824012
1983-06-15;-0.013405873
1983-06-16; 0.006036221
1983-06-17; 0
1983-06-20; 0.008438386
1983-06-21; 0.001366315
1983-06-22; 0.010990443
1983-06-23; 0.002781448
1983-06-24; 0.006627356
1983-06-27; 0.005918986
1983-06-28;-0.010934399
1983-06-29; 0.003271952
1983-06-30; 0.004707333
1983-07-01; 0.014949116
1983-07-04; 0.011621866
1983-07-05;-0.00631131
1983-07-06; 0.000803
1983-07-07; 0.018920867
1983-07-08;-0.005152891
1983-07-11;-0.004626711
1983-07-12;-0.011647668
1983-07-13;-0.017889565
1983-07-14; 0.009741346
1983-07-15; 0.00799818
1983-07-18;-0.008066935
1983-07-19;-0.002505887
1983-07-20; 0.010081629
1983-07-21; 0.009940467
1983-07-22;-0.001825867
1983-07-25;-0.007405177
1983-07-26; 0.011633399
1983-07-27; 0.002194858
1983-07-28;-0.000968914
1983-07-29;-0.006822369
1983-08-01;-0.004960159
1983-08-02; 0.002367638
1983-08-03; 0.007217901
1983-08-04;-0.001134078
1983-08-05;-0.017895953
1983-08-08;-0.017564026
1983-08-09;-0.006106954
1983-08-10;-0.009351746
1983-08-11; 0.012487096
1983-08-12; 0.008721473
1983-08-15; 0.011924171
1983-08-16; 0.002485838
1983-08-17;-0.005819129
1983-08-18; 0.002370257
1983-08-19;-0.007446586
1983-08-22;-0.00522768
1983-08-23;-0.005549474
1983-08-24; 0.001890558
1983-08-25;-0.004220155
1983-08-26;-0.006385025
1983-08-29;-0.010147321
1983-08-30;-0.005845038
1983-08-31; 0.003399437
1983-09-01; 0.012790864
1983-09-02;-0.004605201
1983-09-05; 0.00999111
1983-09-06; 0.003158806
1983-09-07;-0.006468692
1983-09-08; 0.008261259
1983-09-09;-0.008981023
1983-09-12; 0.004493567
1983-09-13;-0.010739117
1983-09-14;-0.001635091
1983-09-15; 0.000583252
1983-09-16;-0.000754024
1983-09-19; 0.007528907
1983-09-20; 0.011711808
1983-09-21;-0.003006133
1983-09-22;-0.004603582
1983-09-23; 0.010244873
1983-09-26; 0.009258427
1983-09-27;-0.006283062
1983-09-28; 0.002010999
1983-09-29; 0.000249359
1983-09-30;-0.003705224
1983-10-03; 0.001333797
1983-10-04;9.7186e-05
1983-10-05; 0.011951069
1983-10-06; 0.010059527
1983-10-07; 0.006646072
1983-10-10; 0.001711879
1983-10-11;-0.002967321
1983-10-12;-0.004901838
1983-10-13; 0.003171336
1983-10-14; 0.001689977
1983-10-17; 0.009518504
1983-10-18; 0.003432872
1983-10-19; 0.000693158
1983-10-20;-0.002601823
1983-10-21; 0.008262366
1983-10-24;-0.000596433
1983-10-25; 0.008423048
1983-10-26;-0.00904637
1983-10-27;-0.007296484
1983-10-28; 0.00570326
1983-10-31; 0.001566691
1983-11-01;-0.004694126
1983-11-02;-0.010666625
1983-11-03; 0.001400108
1983-11-04;-0.016494324
1983-11-07; 0.002949855
1983-11-08; 0.006619075
1983-11-09; 0.013575995
1983-11-10; 0.006168459
1983-11-11;-0.006836882
1983-11-14; 0.004469922
1983-11-15; 0.002831714
1983-11-16; 0
1983-11-17;-0.009148804
1983-11-18;-0.005131041
1983-11-21;-0.009593665
1983-11-22; 0.003433981
1983-11-23; 0.011692574
1983-11-24; 0.001124317
1983-11-25; 0.004577889
1983-11-28;-0.000719329
1983-11-29;-0.003831806
1983-11-30; 0.007887905
1983-12-01; 0.005043796
1983-12-02; 0.009057092
1983-12-05;-0.001728835
1983-12-06;-0.000970505
1983-12-07;-0.004128597
1983-12-08;-0.002229155
1983-12-09;-0.004168244
1983-12-12; 0.000914531
1983-12-13; 0.000384119
1983-12-14;-0.007537073
1983-12-15;-0.003689498
1983-12-16; 0.004276423
1983-12-19; 0.006698501
1983-12-20; 0.005929954
1983-12-21; 0.006104424
1983-12-22; 0.010130823
1983-12-23;-0.000842487
1983-12-26; 0
1983-12-27;9.0764e-05
1983-12-28; 0.007363233
1983-12-29;-0.003894468
1983-12-30; 0
1984-01-02; 0.016301575
1984-01-03; 0.004641733
1984-01-04;-0.003676102
1984-01-05; 0.014949356
1984-01-06; 0.001812467
1984-01-09;-0.002325553
1984-01-10;-0.008371616
1984-01-11;-0.001996387
1984-01-12;-0.003458874
1984-01-13;1.2692e-05
1984-01-16; 0.000253801
1984-01-17; 0.00487315
1984-01-18; 0.000492322
1984-01-19; 0.005688269
1984-01-20; 0.010063638
1984-01-23;-0.002163992
1984-01-24;-0.008062796
1984-01-25; 0.01632044
1984-01-26;-0.000531097
1984-01-27; 0.001592445
1984-01-30; 0.00214394
1984-01-31;-0.006458048
1984-02-01; 0.011957019
1984-02-02;-0.004318071
1984-02-03; 0.006225815
1984-02-06;-0.016991433
1984-02-07;-0.014772242
1984-02-08; 0.000504344
1984-02-09;-0.025365968
1984-02-10; 0.008420181
1984-02-13; 0.001242849
1984-02-14;-0.0097794
1984-02-15; 0.009203012
1984-02-16; 0.006805744
1984-02-17; 0.005241827
1984-02-20;-0.003499966
1984-02-21;-0.014149429
1984-02-22;-0.011663602
1984-02-23; 0.004590952
1984-02-24; 0.006363764
1984-02-27; 0.006080062
1984-02-28;-0.015940401
1984-02-29;-0.002359614
1984-03-01; 0.008797349
1984-03-02; 0.003164703
1984-03-05;-0.000180571
1984-03-06;-0.001032458
1984-03-07;-0.017322652
1984-03-08;-0.000512514
1984-03-09;-0.002948767
1984-03-12;-0.011335961
1984-03-13; 0.010979941
1984-03-14; 0.000474665
1984-03-15; 0.009224274
1984-03-16; 0.020989191
1984-03-19;-0.006672851
1984-03-20;-0.000489382
1984-03-21; 0.000708238
1984-03-22; 0.00632609
1984-03-23;-0.006351835
1984-03-26;-0.001868304
1984-03-27;-0.007820227
1984-03-28;-0.000975337
1984-03-29; 0.002897216
1984-03-30; 0.004491597
1984-04-02; 0.002592563
1984-04-03; 0.00168607
1984-04-04;-0.007681075
1984-04-05; 0.001023243
1984-04-06;-0.005491131
1984-04-09;-0.00583564
1984-04-10; 0.004780698
1984-04-11; 0.00950628
1984-04-12; 0.001547708
1984-04-13; 0.00623103
1984-04-16;-0.003271268
1984-04-17; 0.002528154
1984-04-18;-0.009115904
1984-04-19;-0.002162387
1984-04-20; 0
1984-04-23; 0
1984-04-24;-0.004338852
1984-04-25; 0.004066604
1984-04-26; 0.000648088
1984-04-27; 0.001980545
1984-04-30; 0.003575743
1984-05-01; 0
1984-05-02; 0.01135211
1984-05-03;-0.00062447
1984-05-04; 0.001363136
1984-05-07;-0.016546277
1984-05-08; 0.001900859
1984-05-09;-0.002535282
1984-05-10;-0.016519372
1984-05-11;-0.000948492
1984-05-14;-0.012986937
1984-05-15; 0.001414314
1984-05-16; 0.012244564
1984-05-17;-0.003747547
1984-05-18;-0.004199655
1984-05-21; 0.006589679
1984-05-22; 0.00650723
1984-05-23;-0.003938719
1984-05-24; 0.001734948
1984-05-25;-0.011357905
1984-05-28;-0.000199252
1984-05-29; 0.00115511
1984-05-30;-0.018711411
1984-05-31; 0
1984-06-01; 0.001675088
1984-06-04; 0.015416138
1984-06-05; 0.000465076
1984-06-06; 0.001141841
1984-06-07; 0.004237294
1984-06-08; 0.000766091
1984-06-11; 0
1984-06-12;-0.002882494
1984-06-13;-0.006896075
1984-06-14;-0.011883506
1984-06-15;-0.003324687
1984-06-18;-0.003267866
1984-06-19; 0.010296136
1984-06-20; 0.00330144
1984-06-21; 0
1984-06-22; 0.001833893
1984-06-25;-0.003349055
1984-06-26; 0.005846835
1984-06-27; 0.013397051
1984-06-28;-7.8981e-05
1984-06-29; 0.00481954
1984-07-02;-0.011661824
1984-07-03;-0.006302374
1984-07-04;-0.005456821
1984-07-05;-0.007889959
1984-07-06;-0.002747794
1984-07-09;-0.010231627
1984-07-10; 0.005585195
1984-07-11;-0.019734814
1984-07-12;-0.008228318
1984-07-13; 0.009921352
1984-07-16;-0.000762898
1984-07-17;-0.007381546
1984-07-18;-0.00152487
1984-07-19;-0.009269028
1984-07-20;-0.006805834
1984-07-23;-0.014574739
1984-07-24; 0.008166245
1984-07-25;-0.005571125
1984-07-26; 0.019265781
1984-07-27; 0.005816221
1984-07-30; 0.003854109
1984-07-31; 0.003574524
1984-08-01; 0.01654621
1984-08-02; 0.002902164
1984-08-03; 0.015099695
1984-08-06; 0.000309641
1984-08-07;-0.012406536
1984-08-08; 0.007116018
1984-08-09; 0.004280464
1984-08-10; 0.019018704
1984-08-13;-0.012049941
